,Lease_Name,Top_Depth,Core,Box,Inch,Depth_calculated,XRF_adjusted_depth,Wireline_Depth,Na,Mg,Al,Si,P,S,K,Ca,Ti,Mn,Fe,Ba,V,Cr,Co,Ni,Cu,Zn,Ga,As,Pb,Se,Th,Rb,U,Sr,Y,Zr,Nb,Mo,Formation,Formation_2,Outliers,Chemofacies_PCA,PCA1,PCA2,Chemofacies_train
132,Public,3998,C04,B06,33,4000.75,,3990.75,0.53,0.37,1.14,11.89,0.22,1.19,0.18,20.91,0.06,160.31,1.05,111.0,784.2,76.57,4.72,125.97,66.25,124.56,7.07,27.48,25.0,6,2.66,7.21,28.71,1032.25,6.65,21.8,5.0,70.16,Eagle Ford,Lower Eagle Ford,False,1,2.0613242140644057,-1.2301028928717306,
133,Public,3998,C04,B06,35,4000.92,,3990.92,0.46,0.65,1.48,9.57,0.36,1.41,0.22,23.31,0.07,177.66,1.02,111.0,556.84,73.35,5.3,110.42,69.29,178.53,9.24,25.43,25.0,6,3.44,19.96,24.9,1048.57,13.98,35.92,6.78,58.1,Eagle Ford,Lower Eagle Ford,False,3,3.608912257240206,0.2857113711349014,
134,Public,3998,C04,B06,37,4001.08,,3991.08,0.33,0.61,0.43,4.54,0.03,1.15,0.09,32.46,0.01,210.04,0.63,111.0,143.36,40.0,7.44,31.38,30.05,41.26,6.0,12.45,25.0,6,2.03,5.0,16.02,1167.89,5.83,5.0,5.0,18.9,Eagle Ford,Lower Eagle Ford,False,2,-4.205994461457059,-1.0413253935931157,
135,Public,3998,C04,B06,39,4001.25,,3991.25,0.38,0.59,0.38,4.76,0.12,1.14,0.08,32.33,0.02,195.68,0.68,111.0,108.57,40.0,6.52,28.04,26.04,42.53,6.01,10.97,25.0,6,2.0,7.4,10.0,1110.71,5.48,5.0,5.0,6.0,Eagle Ford,Lower Eagle Ford,False,2,-3.942050659395164,-0.6298005931113656,
136,Public,3998,C04,B06,41,4001.42,,3991.42,0.39,1.1,1.05,7.06,0.21,1.04,0.17,28.72,0.05,203.7,0.89,111.0,324.64,44.02,3.0,116.39,59.19,144.03,7.4,31.96,25.0,6,3.1,19.24,18.1,1091.1,11.73,27.95,6.14,78.16,Eagle Ford,Lower Eagle Ford,False,1,1.3174148123623906,-0.732757488308406,
137,Public,3998,C04,B06,43,4001.58,,3991.58,0.44,0.84,1.23,10.7,0.16,0.98,0.15,25.43,0.05,201.08,0.78,111.0,389.07,58.17,5.41,65.18,39.31,101.55,6.59,16.82,25.0,6,2.48,9.4,17.64,1347.39,5.5,5.0,5.0,24.46,Eagle Ford,Lower Eagle Ford,False,1,-1.0452764276057132,-0.8778144759133517,
138,Public,3998,C04,B06,45,4001.75,,3991.75,0.43,2.0,2.64,8.14,0.42,1.34,0.28,23.45,0.09,183.34,1.34,364.6,815.72,63.58,4.38,105.61,66.61,169.41,6.63,38.9,25.0,6,3.19,15.42,24.5,1046.91,7.02,37.2,6.28,74.31,Eagle Ford,Lower Eagle Ford,False,4,4.382380189304334,-1.1087185933577945,
139,Public,3998,C04,B06,47,4001.92,,3991.92,0.38,1.09,0.67,4.84,0.003,0.49,0.11,34.28,0.02,229.31,0.69,111.0,208.4,40.0,6.55,29.46,27.59,52.83,6.0,12.53,25.0,6,2.07,5.0,17.46,1042.35,7.0,5.0,5.0,10.35,Eagle Ford,Lower Eagle Ford,False,2,-4.183286256580099,-0.39826794692522344,
140,Public,3998,C04,B06,49,4002.08,,3992.08,0.46,0.42,0.22,2.87,0.003,0.4,0.08,35.8,0.02,208.72,0.71,111.0,90.22,40.0,6.37,26.64,29.02,38.78,6.0,16.56,25.0,6,2.06,6.92,12.28,1065.2,8.49,5.0,5.0,13.61,Eagle Ford,Lower Eagle Ford,False,2,-4.414831361784324,0.0022179712819882383,
141,Public,3998,C04,B06,51,4002.25,,3992.25,0.49,0.42,0.17,3.79,0.003,0.37,0.07,31.87,0.02,235.77,0.68,111.0,95.89,40.0,7.18,27.83,31.28,41.2,6.0,12.25,25.0,6,2.12,6.45,12.85,1154.93,8.77,5.0,5.0,13.78,Eagle Ford,Lower Eagle Ford,False,2,-4.597782758297662,0.4128456704486865,
142,Public,3998,C04,B06,53,4002.42,,3992.42,0.45,0.4,0.49,3.36,0.003,0.92,0.09,33.46,0.02,225.8,0.68,111.0,104.71,40.0,5.48,26.26,26.49,24.03,6.0,11.7,25.0,6,2.0,5.31,10.0,1069.87,6.73,5.0,5.0,14.6,Eagle Ford,Lower Eagle Ford,False,2,-4.307754471854146,-0.06390349646262374,
143,Public,3998,C04,B06,55,4002.58,,3992.58,0.48,0.88,2.26,8.86,0.18,1.4,0.28,21.5,0.1,167.51,1.28,111.0,707.67,40.0,5.56,118.87,64.14,207.8,8.63,32.34,25.0,6,2.79,11.59,22.49,1174.98,7.66,15.15,5.0,79.16,Eagle Ford,Lower Eagle Ford,False,1,2.956746546369032,-1.4628762372941844,
144,Public,3998,C04,B06,57,4002.75,,3992.75,0.51,0.29,1.55,12.31,0.29,1.38,0.22,19.12,0.08,162.05,1.19,111.0,701.23,89.88,4.47,113.97,70.07,137.53,8.09,35.53,25.0,6,2.93,10.07,29.76,906.57,11.52,32.66,6.24,69.79,Eagle Ford,Lower Eagle Ford,False,3,3.9419126611719544,-0.24900226217143331,
145,Public,3998,C04,B06,59,4002.92,,3992.92,0.47,0.9,1.62,9.72,0.31,1.34,0.23,20.87,0.08,172.7,1.28,171.79,548.87,63.35,4.51,127.97,66.09,163.0,9.52,33.84,25.0,6,2.95,13.79,23.21,956.05,7.69,29.91,7.09,92.14,Eagle Ford,Lower Eagle Ford,False,3,3.764383795902885,-0.764740208874111,
146,Public,3998,C04,B06,61,4003.08,,3993.08,0.55,0.07,1.07,10.9,0.22,1.29,0.17,20.53,0.06,161.16,1.2,111.0,409.54,65.61,4.43,116.41,50.85,87.73,8.16,35.06,25.0,6,2.59,8.32,23.04,1002.52,9.81,22.58,6.2,68.23,Eagle Ford,Lower Eagle Ford,False,1,2.0333053450577374,-0.4409529629968605,
147,Public,3998,C04,B06,65,4003.42,,3993.42,0.52,0.13,0.92,11.66,0.21,1.04,0.13,20.42,0.05,162.41,0.92,111.0,632.96,64.78,5.57,118.69,61.23,304.19,6.85,19.33,25.0,6,2.35,8.33,18.94,1026.62,5.0,14.82,5.44,93.21,Eagle Ford,Lower Eagle Ford,False,1,1.174672674540127,-1.2099393512549375,
148,Public,3998,C04,B06,67,4003.58,,3993.58,0.42,0.36,0.73,6.01,0.3,0.94,0.15,27.46,0.03,164.69,0.99,111.0,476.99,40.0,4.24,122.19,64.03,153.15,9.49,32.81,25.0,6,2.97,6.16,34.91,1334.37,7.19,7.67,6.22,81.27,Eagle Ford,Lower Eagle Ford,False,1,1.1824721379373344,-3.451170509787095,
149,Public,3998,C04,B06,71,4003.92,,3993.92,0.44,0.67,1.33,10.69,0.31,1.29,0.17,23.4,0.07,170.78,1.1,111.0,691.0,71.08,4.28,124.05,68.88,165.5,9.55,29.99,25.0,6,2.89,11.44,26.01,1146.38,8.65,15.71,7.0,82.34,Eagle Ford,Lower Eagle Ford,False,1,3.050085593728683,-1.5386765576194856,
150,Public,3998,C04,B06,73,4004.08,,3994.08,0.42,0.52,0.39,3.33,0.003,0.43,0.09,33.32,0.02,166.59,0.76,111.0,136.9,40.0,5.76,22.21,24.3,36.65,6.0,13.99,25.0,6,2.0,5.0,15.03,1015.94,5.0,5.0,5.0,11.46,Eagle Ford,Lower Eagle Ford,False,2,-4.11345639045866,-0.8405064041202512,
151,Public,3998,C04,B06,75,4004.25,,3994.25,0.44,0.75,0.26,4.42,0.003,0.39,0.08,34.05,0.01,205.44,0.7,111.0,111.89,40.0,5.82,28.3,26.0,34.17,6.3,8.09,25.0,6,2.0,5.2,10.0,999.18,6.53,5.0,5.0,6.0,Eagle Ford,Lower Eagle Ford,False,2,-4.643116326246946,0.001560041585891747,
152,Public,3998,C04,B06,77,4004.42,,3994.42,0.53,0.04,0.21,3.62,0.02,0.35,0.06,28.94,0.01,172.79,0.7,111.0,62.05,40.0,7.12,24.1,26.08,29.55,6.0,13.13,25.0,6,2.05,7.04,11.99,862.3,8.68,5.0,5.0,9.74,Eagle Ford,Lower Eagle Ford,False,2,-4.246298323603042,0.7835139337138776,
153,Public,3998,C04,B06,79,4004.58,,3994.58,0.48,0.97,2.11,4.73,0.003,0.33,0.13,29.08,0.02,191.83,0.71,111.0,41.06,40.0,6.53,11.32,21.47,51.24,6.71,13.15,25.0,6,2.0,11.76,10.0,590.18,14.93,54.67,5.0,6.0,Eagle Ford,Lower Eagle Ford,False,2,-2.715556140115255,3.2435987076961337,
154,Public,3998,C04,B06,81,4004.75,,3994.75,0.56,1.15,1.66,4.22,0.07,0.56,0.11,26.75,0.03,207.24,0.66,111.0,40.64,40.0,6.11,9.77,22.31,47.76,6.0,15.94,25.0,6,2.0,11.46,10.0,667.24,14.51,49.4,6.6,6.0,Eagle Ford,Lower Eagle Ford,False,2,-2.3815056303038946,3.154488915765686,
155,Public,3998,C04,B06,83,4004.92,,3994.92,0.53,3.42,1.98,4.39,0.06,0.49,0.13,24.45,0.03,227.82,0.72,111.0,54.11,40.65,4.9,9.18,18.39,69.28,6.0,21.54,25.0,6,2.0,10.19,10.0,706.97,14.18,43.84,5.0,6.0,Eagle Ford,Lower Eagle Ford,False,2,-2.121873567400033,2.5510689662821835,
156,Public,3998,C04,B06,85,4005.08,,3995.08,0.41,1.22,2.85,12.9,0.41,1.71,0.21,17.76,0.13,156.47,1.53,824.52,1144.36,69.88,4.12,109.85,53.45,134.42,6.53,26.45,25.0,6,2.36,7.67,21.16,974.2,8.48,14.79,5.0,89.25,Eagle Ford,Lower Eagle Ford,False,4,4.640849570879264,-1.0813269754228225,
157,Public,3998,C04,B06,87,4005.25,,3995.25,0.56,0.05,1.13,8.05,0.32,1.03,0.15,21.52,0.05,176.29,1.0,111.0,677.37,42.78,3.61,173.07,91.6,265.16,12.6,38.76,25.0,6,3.47,12.77,36.5,1128.23,13.56,59.82,8.24,132.19,Eagle Ford,Lower Eagle Ford,False,4,4.977009974682922,-1.3614639380665798,
158,Public,3998,C04,B06,89,4005.42,,3995.42,0.6,0.43,1.58,10.78,0.23,1.16,0.19,17.85,0.06,180.63,0.84,111.0,633.42,74.09,5.77,87.12,53.78,179.96,8.94,24.5,25.0,6,2.85,9.43,29.14,1099.29,7.83,25.52,5.69,58.63,Eagle Ford,Lower Eagle Ford,False,1,2.0826784829449587,-0.0825346786502998,
159,Public,3998,C04,B06,91,4005.58,,3995.58,0.46,0.94,1.42,9.57,0.23,1.02,0.15,24.67,0.06,196.05,0.95,111.0,477.6,57.97,5.15,88.66,47.57,105.75,6.85,26.08,25.0,6,2.48,6.93,23.27,1175.73,5.44,17.4,6.18,78.77,Eagle Ford,Lower Eagle Ford,False,1,0.42799691834587655,-1.2183387244740185,
160,Public,3998,C04,B06,95,4005.92,,3995.92,0.47,0.54,2.48,5.07,0.12,0.68,0.14,29.6,0.05,194.99,0.9,111.0,105.27,40.0,7.18,13.91,25.03,33.77,8.39,19.94,25.0,6,2.01,8.35,10.0,760.41,12.04,94.68,5.0,9.46,Eagle Ford,Lower Eagle Ford,False,2,-1.5635560804586641,3.0213373784649016,
161,Public,3998,C04,B06,97,4006.08,,3996.08,0.52,0.14,0.9,8.29,0.23,1.04,0.13,23.3,0.06,183.89,1.04,111.0,512.46,60.84,6.53,117.17,66.85,158.84,9.95,33.87,25.0,6,3.0,13.69,24.8,1226.96,5.48,20.07,5.9,108.52,Eagle Ford,Lower Eagle Ford,False,1,1.772237731535657,-1.2149966481687613,
162,Public,3998,C04,B06,99,4006.25,,3996.25,0.45,0.53,0.69,12.25,0.48,1.15,0.09,21.55,0.04,192.65,0.8,111.0,482.02,69.92,4.57,191.4,101.14,212.11,10.6,52.33,25.57,6,3.18,17.04,23.09,795.16,11.75,63.47,7.15,201.83,Eagle Ford,Lower Eagle Ford,False,4,4.88444202955703,-0.6321189093756713,
163,Public,3998,C04,B06,101,4006.42,,3996.42,0.43,0.63,0.94,11.1,0.24,1.16,0.12,23.62,0.05,190.36,0.98,111.0,474.14,62.44,4.32,91.5,52.24,104.54,6.0,31.63,25.0,6,2.47,5.0,25.57,1115.46,5.0,8.74,7.49,118.52,Eagle Ford,Lower Eagle Ford,False,1,0.8502086395218764,-1.9627288482098582,
164,Public,3998,C04,B06,103,4006.58,,3996.58,0.38,0.63,0.78,10.13,0.19,0.9,0.1,26.37,0.05,203.13,0.8,111.0,455.61,43.3,4.86,77.35,41.62,76.6,7.2,25.58,25.0,6,2.31,8.11,14.88,1315.81,8.09,5.0,5.36,57.11,Eagle Ford,Lower Eagle Ford,False,1,-1.1209113582381138,-1.2936827123941936,
165,Public,3998,C04,B06,105,4006.75,,3996.75,0.43,0.35,0.44,5.36,0.04,0.47,0.08,32.49,0.02,241.6,0.68,111.0,79.6,40.0,7.04,24.47,26.76,38.23,6.0,13.23,25.0,6,2.0,5.0,12.62,1167.11,6.51,5.0,5.0,12.67,Eagle Ford,Lower Eagle Ford,False,2,-4.654315708525633,0.0251718252432832,
166,Public,3998,C04,B06,107,4006.92,,3996.92,0.43,0.36,1.24,11.46,0.24,1.27,0.18,21.39,0.08,196.2,1.07,111.0,595.03,63.69,5.48,135.27,62.41,163.91,8.73,29.0,25.0,6,2.74,8.69,25.52,1082.56,6.23,19.36,6.41,137.78,Eagle Ford,Lower Eagle Ford,False,1,2.3691021090008175,-1.3913046486471679,
167,Public,3998,C04,B06,111,4007.25,,3997.25,0.4,0.8,1.46,9.63,0.32,1.39,0.21,24.23,0.07,164.67,1.05,111.0,872.49,51.78,5.51,175.45,97.21,287.81,10.53,37.82,25.0,6,3.03,9.62,30.41,1132.99,8.87,38.13,8.04,195.61,Eagle Ford,Lower Eagle Ford,False,4,4.841864016874783,-2.647315290871178,
168,Public,3998,C04,B06,113,4007.42,,3997.42,0.36,0.74,0.66,6.74,0.02,0.47,0.09,32.56,0.02,268.54,0.61,111.0,120.96,42.28,7.02,26.79,29.21,28.75,6.0,13.51,25.0,6,2.0,5.0,13.2,1147.75,12.66,6.6,5.0,13.73,Eagle Ford,Lower Eagle Ford,False,2,-4.487774816167107,0.6882596231999725,
169,Public,3998,C04,B06,115,4007.58,,3997.58,0.5,0.64,2.44,8.91,0.35,1.65,0.24,22.88,0.11,149.42,1.39,425.25,1379.4,41.7,5.42,179.29,87.5,201.9,11.15,44.17,25.0,6,3.24,8.13,38.17,1042.94,7.16,41.21,7.14,213.4,Eagle Ford,Lower Eagle Ford,False,4,6.641962447658379,-2.7376059553499137,
170,Public,3998,C04,B06,119,4007.92,,3997.92,0.46,1.12,2.51,9.74,0.42,1.85,0.3,22.7,0.11,155.01,1.44,657.84,1485.06,40.82,4.16,206.35,114.51,262.54,14.3,49.2,25.0,6,3.38,12.53,34.8,957.05,11.73,58.1,8.54,261.31,Eagle Ford,Lower Eagle Ford,False,4,9.35730281523576,-2.354202558047893,
171,Public,4008,C04,B07,1,4008.08,,3998.08,0.41,0.59,0.37,4.44,0.003,0.34,0.08,34.92,0.02,247.58,0.66,111.0,79.07,40.0,6.85,24.23,27.41,39.79,6.0,12.43,25.0,6,2.0,5.0,14.81,1120.58,5.0,5.0,5.0,14.39,Eagle Ford,Lower Eagle Ford,False,2,-4.956706974062982,-0.2552302128113742,
172,Public,4008,C04,B07,3,4008.25,,3998.25,0.44,0.71,1.36,3.45,0.003,0.38,0.12,35.15,0.02,193.0,0.74,111.0,96.59,40.0,6.21,14.31,22.68,35.51,6.39,12.01,25.0,6,2.0,8.93,10.0,689.78,5.71,16.58,5.0,6.0,Eagle Ford,Lower Eagle Ford,False,2,-3.9521785771516234,0.9855443323824664,
173,Public,4008,C04,B07,5,4008.42,,3998.42,0.43,0.69,0.46,3.35,0.01,0.3,0.09,35.47,0.01,220.58,0.72,111.0,46.57,40.0,7.27,12.91,24.7,37.84,6.0,13.13,25.0,6,2.0,10.51,10.0,842.31,6.78,7.63,5.0,12.11,Eagle Ford,Lower Eagle Ford,False,2,-4.744693599868672,0.8318566232359575,
174,Public,4008,C04,B07,7,4008.58,,3998.58,0.38,0.31,0.36,3.25,0.003,0.29,0.09,34.92,0.01,225.67,0.69,111.0,44.99,40.0,6.96,21.31,25.9,33.08,6.0,11.08,25.0,6,2.0,5.4,10.0,754.97,11.1,10.62,5.0,7.9,Eagle Ford,Lower Eagle Ford,False,2,-4.88496992506906,1.0541679683655651,
175,Public,4008,C04,B07,9,4008.75,,3998.75,0.49,0.13,1.9,3.82,0.01,0.4,0.06,28.56,0.01,214.19,0.76,111.0,30.0,40.0,5.72,13.26,22.44,56.53,6.0,17.15,25.0,6,2.0,5.0,10.0,800.34,17.47,31.67,6.39,6.14,Eagle Ford,Lower Eagle Ford,False,2,-3.16433655033751,2.4518281752141076,
176,Public,4008,C04,B07,11,4008.92,,3998.92,0.49,1.91,2.0,4.17,0.04,0.52,0.1,27.31,0.02,207.3,0.9,111.0,62.11,40.0,5.16,11.77,21.05,42.7,6.9,21.89,25.0,6,2.0,7.8,10.0,800.42,10.44,26.36,5.0,7.58,Eagle Ford,Lower Eagle Ford,False,2,-2.605576543418589,1.4569158975381313,
177,Public,4008,C04,B07,13,4009.08,,3999.08,0.49,0.67,1.13,16.06,0.18,0.97,0.1,19.23,0.06,206.69,0.78,111.0,433.87,93.42,4.86,93.98,43.18,127.95,6.21,23.5,25.0,6,2.32,8.49,21.01,1024.06,7.02,5.0,6.32,119.87,Eagle Ford,Lower Eagle Ford,False,1,0.7941614921529936,0.035914120665564014,
178,Public,4008,C04,B07,15,4009.25,,3999.25,0.42,0.88,1.47,9.99,0.39,0.94,0.15,24.36,0.07,192.05,0.93,325.24,597.84,62.75,3.89,114.94,58.28,155.04,9.94,32.99,25.0,6,2.89,11.31,24.85,1068.34,5.0,24.6,5.28,127.47,Eagle Ford,Lower Eagle Ford,False,1,2.492088638446912,-1.5746777570261852,
179,Public,4008,C04,B07,17,4009.42,,3999.42,0.49,0.4,2.3,11.83,0.31,1.54,0.21,18.29,0.12,163.86,1.4,506.7,1099.21,64.11,3.13,154.69,76.85,179.78,9.36,49.26,27.17,6,2.87,12.86,22.44,984.42,7.56,36.41,5.78,173.24,Eagle Ford,Lower Eagle Ford,False,4,6.499852494526824,-1.8639916947282444,
180,Public,4008,C04,B07,19,4009.58,,3999.58,0.41,1.04,1.9,11.36,0.34,2.25,0.3,20.94,0.1,150.6,1.43,180.81,1356.22,44.16,3.95,210.2,93.4,245.42,10.72,36.14,25.0,6,2.97,10.32,27.44,1091.96,7.48,23.45,5.64,224.06,Eagle Ford,Lower Eagle Ford,False,4,6.530852075749655,-3.3878876422376956,
181,Public,4008,C04,B07,21,4009.75,,3999.75,0.46,0.69,1.08,10.41,0.18,1.3,0.14,23.39,0.06,179.5,0.96,111.0,704.7,56.1,7.0,170.59,76.08,244.29,9.18,34.1,25.0,6,2.78,8.31,28.72,1071.19,7.7,18.5,5.63,178.42,Eagle Ford,Lower Eagle Ford,False,1,2.5343204668094597,-2.0089838749137847,
182,Public,4008,C04,B07,23,4009.92,,3999.92,0.46,0.42,0.33,4.6,0.003,0.4,0.08,32.87,0.02,197.06,0.69,111.0,172.31,40.0,6.76,31.6,28.43,33.66,6.0,12.62,25.0,6,2.0,5.0,12.94,1157.88,5.0,5.0,5.0,13.1,Eagle Ford,Lower Eagle Ford,False,2,-4.450459101401715,-0.43535465943486906,
183,Public,4008,C04,B07,25,4010.08,,4000.08,0.45,0.36,0.58,3.18,0.003,0.33,0.1,33.85,0.01,188.49,0.69,111.0,98.05,40.0,6.39,12.39,25.18,25.46,6.0,14.1,25.0,6,2.0,8.45,10.0,905.85,6.11,21.26,5.0,6.0,Eagle Ford,Lower Eagle Ford,False,2,-4.360242787553646,0.585994795954983,
184,Public,4008,C04,B07,27,4010.25,,4000.25,0.51,0.09,0.26,3.73,0.003,0.35,0.06,31.25,0.02,183.14,0.68,111.0,87.2,40.0,6.6,32.14,26.23,28.14,6.0,10.22,25.0,6,2.0,5.0,25.7,1233.18,5.0,5.0,5.0,19.72,Eagle Ford,Lower Eagle Ford,False,2,-4.280517001276134,-0.974140558502118,
185,Public,4008,C04,B07,29,4010.42,,4000.42,0.5,0.46,2.12,11.92,0.31,1.64,0.27,19.08,0.12,143.58,1.52,402.64,1116.97,61.05,4.39,226.92,103.61,218.81,11.7,48.27,25.0,6,3.8,18.41,35.43,853.16,8.98,57.83,8.34,236.78,Eagle Ford,Lower Eagle Ford,False,4,8.781795855097632,-1.5202405285701794,
186,Public,4008,C04,B07,31,4010.58,,4000.58,0.4,0.32,1.33,4.89,0.003,0.43,0.14,31.38,0.02,180.17,0.68,111.0,311.26,40.0,6.24,28.47,25.4,34.88,6.0,12.77,25.0,6,2.0,7.96,10.0,1033.5,5.0,5.0,5.0,9.75,Eagle Ford,Lower Eagle Ford,False,2,-3.740274087386517,-0.03463517786345851,
187,Public,4008,C04,B07,33,4010.75,,4000.75,0.41,0.7,1.18,10.59,0.17,1.37,0.14,24.32,0.05,179.79,0.86,111.0,576.2,57.18,4.96,98.25,55.02,196.4,6.3,25.05,25.0,6,2.83,12.62,22.09,1140.35,8.83,11.95,6.14,80.03,Eagle Ford,Lower Eagle Ford,False,1,1.1299297109467132,-1.3094069351535063,
188,Public,4008,C04,B07,35,4010.92,,4000.92,0.38,0.62,1.34,9.51,0.3,1.33,0.18,24.36,0.08,165.46,1.08,111.0,807.8,54.23,6.43,124.61,77.87,161.24,8.62,42.85,26.37,6,2.72,9.37,23.87,1069.34,7.78,36.84,7.97,99.17,Eagle Ford,Lower Eagle Ford,False,4,3.3347469374561665,-2.009449462913581,
189,Public,4008,C04,B07,37,4011.08,,4001.08,0.52,0.33,1.05,12.48,0.21,1.14,0.14,19.93,0.05,176.41,0.89,111.0,746.14,66.91,3.38,163.66,62.21,166.19,7.81,26.5,25.0,6,2.9,11.89,27.56,1046.32,6.66,14.5,6.62,145.54,Eagle Ford,Lower Eagle Ford,False,1,2.6523053290698972,-1.408926261187453,
190,Public,4008,C04,B07,39,4011.25,,4001.25,0.49,0.54,1.5,11.34,0.29,1.49,0.21,20.43,0.07,132.94,1.25,241.49,985.72,59.21,4.7,214.06,86.96,265.31,10.19,32.05,25.0,6,3.0,9.2,32.36,985.09,6.42,33.95,7.37,190.98,Eagle Ford,Lower Eagle Ford,False,4,5.507107828821922,-2.5538090053861087,
191,Public,4008,C04,B07,43,4011.58,,4001.58,0.46,0.43,0.58,5.46,0.05,0.5,0.1,29.22,0.03,219.32,0.7,111.0,215.44,40.0,5.44,38.73,27.48,50.17,6.0,14.11,25.0,6,2.0,5.0,16.44,933.96,6.3,8.38,5.0,20.64,Eagle Ford,Lower Eagle Ford,False,2,-3.557372863719579,-0.048601205058711794,
192,Public,4008,C04,B07,45,4011.75,,4001.75,0.39,0.5,0.32,3.95,0.08,0.44,0.09,34.48,0.02,212.23,0.75,111.0,118.91,40.0,6.1,29.52,30.2,43.89,6.0,13.52,25.0,6,2.07,5.76,14.02,1032.98,7.47,5.0,5.0,14.76,Eagle Ford,Lower Eagle Ford,False,2,-4.166948106783671,-0.4287710290251107,
193,Public,4008,C04,B07,47,4011.92,,4001.92,0.5,0.18,0.67,5.3,0.1,0.51,0.1,28.49,0.03,216.19,0.72,111.0,198.66,40.0,6.15,26.8,27.0,38.82,6.43,11.13,25.0,6,2.0,5.0,15.17,1154.43,5.0,5.0,5.0,11.9,Eagle Ford,Lower Eagle Ford,False,2,-3.762301433777764,-0.13988148396436811,
194,Public,4008,C04,B07,49,4012.08,,4002.08,0.37,0.48,0.11,4.39,0.04,0.4,0.07,33.62,0.01,173.6,0.68,111.0,101.94,40.0,7.54,33.14,31.91,36.74,6.0,13.04,25.0,6,2.0,5.0,17.6,1391.21,5.0,5.0,5.0,6.91,Eagle Ford,Lower Eagle Ford,False,2,-4.601950210039382,-1.5588316609379087,
195,Public,4008,C04,B07,51,4012.25,,4002.25,0.51,0.16,0.14,3.17,0.003,0.33,0.07,31.47,0.01,177.87,0.73,111.0,62.3,40.0,6.63,19.37,25.21,30.14,6.0,13.34,25.0,6,2.0,5.0,12.39,1009.42,5.0,5.0,5.0,10.5,Eagle Ford,Lower Eagle Ford,False,2,-4.589489884375522,-0.10091209866743389,
196,Public,4008,C04,B07,53,4012.42,,4002.42,0.44,0.2,0.2,4.06,0.003,0.39,0.07,32.83,0.01,192.27,0.68,111.0,72.23,40.0,7.49,25.14,24.13,31.35,6.0,12.08,25.0,6,2.0,9.43,10.0,919.29,6.63,5.0,5.0,9.05,Eagle Ford,Lower Eagle Ford,False,2,-4.703369753627413,0.5096772347831435,
197,Public,4008,C04,B07,55,4012.58,,4002.58,0.48,0.05,0.63,2.84,0.02,0.31,0.08,32.07,0.02,188.86,0.74,111.0,56.11,40.0,7.54,14.38,22.08,26.96,6.0,11.0,25.0,6,2.0,5.0,13.62,670.92,6.02,27.3,5.0,8.06,Eagle Ford,Lower Eagle Ford,False,2,-4.431914167763662,1.106835911517678,
198,Public,4008,C04,B07,57,4012.75,,4002.75,0.46,0.5,1.88,4.05,0.08,0.6,0.09,29.17,0.03,209.78,0.86,111.0,57.53,40.0,5.62,8.33,23.34,31.42,7.37,20.55,25.0,6,2.0,10.14,10.0,536.28,13.12,61.84,6.3,6.91,Eagle Ford,Lower Eagle Ford,False,2,-2.157000288914727,2.866916392018415,
199,Public,4008,C04,B07,59,4012.92,,4002.92,0.46,0.59,2.15,4.17,0.01,0.54,0.09,30.47,0.04,187.33,0.85,111.0,30.0,40.0,5.27,10.93,20.58,35.99,6.92,22.35,25.0,6,2.0,5.9,10.0,618.26,10.4,76.05,5.79,6.27,Eagle Ford,Lower Eagle Ford,False,2,-2.2703045831463666,2.31112979508098,
200,Public,4008,C04,B07,61,4013.08,,4003.08,0.5,0.04,0.65,4.26,0.04,0.32,0.1,30.38,0.01,206.35,0.68,111.0,71.81,40.0,6.63,16.99,28.22,38.71,6.0,14.31,25.0,6,2.0,5.0,21.29,957.89,5.0,21.91,5.0,9.92,Eagle Ford,Lower Eagle Ford,False,2,-4.056827281371267,0.1445391326726284,
201,Public,4008,C04,B07,63,4013.25,,4003.25,0.51,0.28,1.67,6.98,0.14,0.74,0.11,25.09,0.06,176.61,0.93,111.0,388.9,57.46,5.42,181.21,87.04,246.82,12.63,44.67,25.0,6,3.05,10.74,28.63,1044.84,12.34,62.85,10.88,141.92,Eagle Ford,Lower Eagle Ford,False,4,4.182325480234036,-0.4450566182786503,
202,Public,4008,C04,B07,65,4013.42,,4003.42,0.49,0.44,2.24,15.05,0.38,1.46,0.23,15.89,0.09,180.98,1.18,526.91,1122.37,73.67,5.37,232.38,92.56,258.68,10.25,36.96,25.0,6,3.14,18.12,21.92,770.71,11.37,53.52,8.33,193.84,Eagle Ford,Lower Eagle Ford,False,4,7.27471645918955,0.3829083641791908,
203,Public,4008,C04,B07,67,4013.58,,4003.58,0.45,0.84,1.98,12.06,0.28,1.68,0.26,20.35,0.08,139.68,1.29,123.51,1193.05,57.53,4.46,248.83,103.14,233.15,10.23,37.85,25.0,6,3.45,10.59,40.35,921.96,15.05,44.26,10.26,203.24,Eagle Ford,Lower Eagle Ford,False,4,7.601500248975727,-2.0411467051412,
204,Public,4008,C04,B07,69,4013.75,,4003.75,0.54,0.48,1.13,8.0,0.45,1.07,0.2,23.01,0.06,151.53,0.98,111.0,820.45,53.56,6.13,150.12,56.22,134.23,8.14,23.65,25.0,6,2.69,10.02,24.63,1046.35,8.22,18.51,5.17,123.8,Eagle Ford,Lower Eagle Ford,False,1,2.046097924458753,-1.1631936197019204,
