Lease_Name,Top_Depth,Core,Box,Inch,Depth_calculated,XRF_adjusted_depth,Wireline_Depth,Na,Mg,Al,Si,P,S,K,Ca,Ti,Mn,Fe,Ba,V,Cr,Co,Ni,Cu,Zn,Ga,As,Pb,Se,Th,Rb,U,Sr,Y,Zr,Nb,Mo,Formation,Formation_2
Cinco Saus,3968,C04,B03,67,3973.58,,3963.58,0.5,4.65,7.13,12.64,0.19,1.2,0.58,11.5,0.06,269.07,1.19,111,458.79,76.65,3.17,22.18,18.4,64.52,14.83,32.19,23.95,6,2.6,23.95,10,710.82,16.94,44.09,5.21,25.33,Eagle Ford,Lower Eagle Ford
Cinco Saus,3968,C04,B03,69,3973.75,,3963.75,0.48,0.54,1.84,9.07,0.31,1.63,0.27,22.28,0.1,162.91,1.41,135.25,822.6,57.34,6.64,229.59,130.27,314.75,14.88,51.9,35.61,6,3.96,24.73,27.14,999.41,18.5,57.87,10.49,176.55,Eagle Ford,Lower Eagle Ford
Cinco Saus,3968,C04,B03,71,3973.92,,3963.92,0.51,0.32,1.41,8.33,0.21,1.07,0.21,23.46,0.07,165.93,1.02,111,536.32,48.79,6.32,141.45,86.99,234.74,11.87,47.11,26.99,6,3.17,16.24,24.57,1026.14,14.87,37.56,8.65,89.84,Eagle Ford,Lower Eagle Ford
Cinco Saus,3968,C04,B03,73,3974.08,,3964.08,0.47,0.29,1.27,6.44,0.18,0.94,0.18,28.18,0.06,186.77,0.96,111,372.96,43.34,4.76,118.59,100.1,255.48,11.23,45.77,23.14,6,2.84,8.42,27.66,1330.21,8.78,21.72,7.99,65.05,Eagle Ford,Lower Eagle Ford
Cinco Saus,3968,C04,B03,75,3974.25,,3964.25,0.5,0.51,3.21,8.76,0.28,1.2,0.26,21.32,0.12,183.03,1.24,569.59,567.25,42.55,5.65,94.55,58.22,180.83,9.75,22.59,15.17,6,3.07,17.04,19.47,1229.76,11.06,32.82,6.9,47.16,Eagle Ford,Lower Eagle Ford
Cinco Saus,3968,C04,B03,77,3974.42,,3964.42,0.55,0.09,1.62,8.43,0.24,1.04,0.25,23.37,0.07,160.59,1.05,111,622.6,40.46,5.42,102.09,66.94,182.65,10.54,26.04,15.32,6,3.38,19.21,23.28,1261.93,15.07,32.9,7.18,51.98,Eagle Ford,Lower Eagle Ford
Cinco Saus,3968,C04,B03,79,3974.58,,3964.58,0.42,0.78,1.37,6.75,0.21,1.08,0.22,28.49,0.07,196.98,1.01,243.75,380.36,40,4.38,109.75,65.25,271.62,8.61,21.73,15.17,6,2.74,13.06,14,1512.63,8.82,11.56,6.42,53.67,Eagle Ford,Lower Eagle Ford
Cinco Saus,3968,C04,B03,81,3974.75,,3964.75,0.4,0.49,0.34,3.29,0.01,0.51,0.1,34.66,0.03,254.73,0.81,111,97.8,40,5.24,30.89,26.92,43.77,4.1,14.67,11.92,6,2.07,5.07,15.52,1226.15,2.51,5,1.08,9.37,Eagle Ford,Lower Eagle Ford
Cinco Saus,3968,C04,B03,83,3974.92,,3964.92,0.55,0.25,0.31,2.73,0.003,0.42,0.09,33.96,0.02,238.94,0.79,111,75.19,40,6.77,27.81,28.36,40.02,4.89,12.95,11.57,6,2,6.45,10,1161.28,3.72,5,2.63,8.26,Eagle Ford,Lower Eagle Ford
Cinco Saus,3968,C04,B03,85,3975.08,,3965.08,0.5,0.46,0.49,4.43,0.003,0.35,0.1,32.49,0.02,236.6,0.71,111,73.82,40,6.38,24.53,27.69,45.39,2.86,14.72,10.87,6,2,5,10,1022.14,7.22,16.8,3.66,6.25,Eagle Ford,Lower Eagle Ford
Cinco Saus,3968,C04,B03,87,3975.25,,3965.25,0.65,0.04,5.74,11.77,0.31,1.4,0.44,14.13,0.22,158.75,1.49,949.53,1029.51,86.83,12.57,87.32,58.27,143.82,18.27,62.94,15.44,6,3.21,31.62,10,544.82,15.08,153.72,8.93,64.74,Eagle Ford,Lower Eagle Ford
Cinco Saus,3968,C04,B03,89,3975.42,,3965.42,0.57,0.26,1.84,8.11,0.48,1.16,0.27,23.35,0.08,173.39,1.14,111,657,48.83,4.91,167.23,94.94,241.58,10.35,33.63,22.28,6,3.08,13.49,24.06,1156.67,10.88,53.4,6.91,105.9,Eagle Ford,Lower Eagle Ford
Cinco Saus,3968,C04,B03,91,3975.58,,3965.58,0.49,0.34,4.24,10.96,0.24,1.23,0.32,19.86,0.15,188.96,1.16,944.03,669.97,58.59,5.75,94.4,49.53,148.25,9.17,26.64,14.82,6,3.02,17.56,19.69,964.09,7.54,49.22,6.5,60.02,Eagle Ford,Lower Eagle Ford
Cinco Saus,3968,C04,B03,93,3975.75,,3965.75,0.46,0.68,1.53,9.87,0.18,0.91,0.19,25.83,0.05,190.24,0.84,111,511.02,58.15,5.25,91.6,48.39,141.01,6.84,18.68,13.54,6,2.67,10.75,20.43,1293.48,5.38,5,5.24,40.97,Eagle Ford,Lower Eagle Ford
Cinco Saus,3968,C04,B03,95,3975.92,,3965.92,0.43,0.46,0.71,4.03,0.01,0.41,0.1,34.28,0.02,218.52,0.74,111,146.18,40,6.83,19.8,25.5,40.87,5.54,13.07,12.17,6,2,5,10,1044.08,3.47,5,3.17,6,Eagle Ford,Lower Eagle Ford
Cinco Saus,3968,C04,B03,97,3976.08,,3966.08,0.41,0.51,0.74,4.35,0.003,0.44,0.11,35.34,0.01,221.02,0.69,111,157.2,40,6.46,32.44,29.3,46.23,4.48,10.47,10.94,6,2,5,10.2,1225.49,3.59,5,2.15,6,Eagle Ford,Lower Eagle Ford
Cinco Saus,3968,C04,B03,99,3976.25,,3966.25,0.39,0.93,2.43,5.05,0.21,1.38,0.21,30.39,0.1,177.41,1.46,256.52,326.63,40,5.47,26.9,27.16,24.8,5.95,29.37,20.09,6,2.07,10.48,10,817.26,8.96,34.98,1.55,10.35,Eagle Ford,Lower Eagle Ford
Cinco Saus,3968,C04,B03,101,3976.42,,3966.42,0.38,1.08,2.27,9.69,0.32,1.52,0.27,25.31,0.09,192.03,1.16,327.59,528.28,60.41,3.35,176.02,100.34,356.19,12.7,24.34,12.88,6,3.61,15.44,32.81,1441.52,9.52,31.05,7.53,90.8,Eagle Ford,Lower Eagle Ford
Cinco Saus,3968,C04,B03,103,3976.58,,3966.58,0.58,0.21,7.81,13.36,0.37,2.06,0.4,11.46,0.28,135.14,1.86,1712.56,719.72,91.54,10.09,99.3,61.12,145.92,11.68,35.06,25.14,6,2.77,17.94,11.44,796.88,12.97,101.96,10.05,62.18,Eagle Ford,Lower Eagle Ford
Cinco Saus,3968,C04,B03,105,3976.75,,3966.75,0.42,0.62,1.6,10.75,0.23,1,0.22,25.58,0.07,206.21,0.8,111,529.14,65.29,5.22,93.04,61.44,228.09,6.3,19.64,13.85,6,2.94,13.11,23.06,1348.41,9.61,16.18,5.13,37.9,Eagle Ford,Lower Eagle Ford
Cinco Saus,3968,C04,B03,107,3976.92,,3966.92,0.49,0.76,4.5,10.39,0.31,1.27,0.45,21.77,0.22,161.18,1.21,2192.98,1217.13,56.13,5.06,103.11,80.98,185.54,12.42,40.52,25.77,6,3.62,25.28,18.45,888.39,15.91,86.69,8.22,55.86,Eagle Ford,Lower Eagle Ford
Cinco Saus,3968,C04,B03,109,3977.08,,3967.08,0.5,0.58,4.69,9.74,0.21,1.14,0.47,20.64,0.29,141.98,1.07,2565.87,1210.97,40,5.2,92.82,55.35,163.58,10.06,24.92,16.97,6,3.21,18.34,19.46,1229.21,12.57,42.95,7.19,41.25,Eagle Ford,Lower Eagle Ford
Cinco Saus,3968,C04,B03,111,3977.25,,3967.25,0.46,0.71,3.28,8.9,0.5,1.75,0.38,22.64,0.16,145.32,1.47,996.17,1069.47,65.87,3.94,152.45,83.61,263.28,11.45,31.07,19.21,6,3.39,20.5,22.04,1099.04,14.73,42.28,6.33,81.05,Eagle Ford,Lower Eagle Ford
Cinco Saus,3968,C04,B03,113,3977.42,,3967.42,0.44,0.51,1.81,9.6,0.21,1.28,0.25,22.38,0.08,166.87,1.11,111,622.61,55.45,4.31,166.51,71.63,160.91,8.88,25.14,17.53,6,3.14,16.25,21.1,1350.89,10.08,17,7.74,84.73,Eagle Ford,Lower Eagle Ford
Cinco Saus,3968,C04,B03,115,3977.58,,3967.58,0.36,0.83,2.07,6.86,0.34,1.94,0.22,26.7,0.09,173.14,1.39,111,618.33,45.87,2.28,338.77,120.33,265.3,10.33,32.84,16.74,6,3.24,8.09,35.87,1575.14,3.41,11.35,7.89,135.95,Eagle Ford,Lower Eagle Ford
Cinco Saus,3968,C04,B03,117,3977.75,,3967.75,0.52,0.84,2.09,7.68,0.32,1.38,0.31,24.93,0.09,131.67,1.23,111,944.49,48.55,5.24,200.77,99.75,292.27,12.23,33.56,18.72,6,3.45,16.29,27.58,1302.73,9.17,23.5,8.24,102.81,Eagle Ford,Lower Eagle Ford
Cinco Saus,3968,C04,B03,119,3977.92,,3967.92,0.47,0.51,2.38,10.18,0.33,1.75,0.32,22.01,0.11,170.12,1.52,111,909.16,65.57,7.16,363.44,166.64,452.77,13.62,46.03,26.65,6,3.95,19.12,36.83,1206.68,13.5,54.74,9.91,235.69,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,1,3978.08,,3968.08,0.41,0.51,0.38,4.58,0.07,0.64,0.1,33.12,0.03,245.16,0.73,111,139.1,40,6.05,53.09,35.81,77.71,4.89,16.83,13.17,6,2.01,5,10.76,1532.46,5.5,5,4.72,18.54,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,3,3978.25,,3968.25,0.39,0.29,0.43,3.55,0.003,0.83,0.09,34.6,0.02,208.43,0.96,111,92.12,40,6.41,35.81,29.48,43.66,5.02,13.42,11.95,6,2,6.88,10,1244.91,6.08,5,1.19,7.89,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,5,3978.42,,3968.42,0.42,0.33,0.42,3.3,0.003,0.51,0.08,34.77,0.02,214.91,0.78,111,93.56,40,6.09,24.56,26,35.52,6.77,12.63,12.02,6,2.25,10.8,10,1311.67,3.6,5,2.95,6,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,7,3978.58,,3968.58,0.51,0.14,0.49,3.72,0.02,0.55,0.07,32.19,0.02,211.84,0.75,111,113.39,40,7.25,32.82,30.17,47.44,4.05,15,12.29,6,2,6.34,10,1187.29,3.05,5,2.97,6,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,9,3978.75,,3968.75,0.49,0.85,1.09,7.98,0.41,0.98,0.14,27.29,0.04,184.83,0.89,111,384.75,43.51,6.47,92.29,48.77,138.15,6.81,16.58,13.97,6,2.45,5,40.75,1594.4,11.01,5,7.09,34.52,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,11,3978.92,,3968.92,0.53,0.26,1.77,7.55,0.26,1.58,0.23,23.62,0.09,158.05,1.23,111,569.07,40,6.52,395.94,168.14,427.54,13.4,34.97,26.85,6,3.84,25.53,22.2,1092.4,15.28,88.6,9.17,203.38,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,13,3979.08,,3969.08,0.5,0.27,1.37,7.42,0.2,0.75,0.15,27.58,0.05,175.83,0.76,111,328.99,54.6,5.68,80.95,44.67,99.52,8.77,20.14,17.01,6,3.03,11.87,27.89,1465.34,10.99,26.67,5.58,36.9,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,15,3979.25,,3969.25,0.65,0.04,0.62,8.64,0.14,0.59,0.11,22.76,0.03,190.32,0.66,111,260.16,53.17,6.51,65.9,49.49,156.98,5.98,17.45,13.74,6,2.54,6.96,24.89,1613.37,11.83,5,5.89,29.86,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,17,3979.42,,3969.42,0.47,0.48,1.1,10.05,0.22,0.96,0.18,24.63,0.06,185.52,0.87,111,349.55,68.85,5.76,75,52.01,127.51,8.1,16.95,13.33,6,2.87,11.88,24.78,1315.18,12.93,28.19,7.31,27.3,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,19,3979.58,,3969.58,0.51,0.35,1.06,8,0.2,1.02,0.19,24.58,0.07,180.96,1.01,111,349.26,64.42,4.75,86.33,53.33,166.58,9.06,21.63,16.96,6,2.64,7.75,23.65,1343.33,8.99,23.08,3.87,27.04,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,21,3979.75,,3969.75,0.42,0.39,1.34,9.69,0.36,1.28,0.19,24.6,0.07,175.03,1.03,111,490.38,61.03,4.02,166.44,90.58,263.77,12.37,30.31,20.73,6,2.84,9.9,23.69,1125.85,18.15,63.82,8.54,93.34,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,23,3979.92,,3969.92,0.45,0.4,2.98,8.56,0.33,1.68,0.26,21.08,0.19,179.39,1.49,1523.26,539.56,60.33,4.37,100.44,59.83,106.2,8.66,37.42,25.78,6,2.8,10.22,26.41,956.18,13.09,73.23,8.48,37.02,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,25,3980.08,,3970.08,0.42,0.4,1.73,8.15,0.25,1.22,0.25,26.64,0.08,171.08,1.02,329.49,522.72,58.82,3.44,132.73,85.84,254.25,10.63,27.16,21.1,6,3.11,17.67,16.46,1269.24,13.94,37.13,5.34,48.35,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,27,3980.25,,3970.25,0.45,0.69,1.5,8.89,0.29,1.24,0.19,27.06,0.06,196,1.01,111,321.71,56.46,5.89,93.48,57.94,133.27,6.94,22.16,16.11,6,2.94,14.93,19.37,1375.4,15.28,21.38,3.63,28.53,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,29,3980.42,,3970.42,0.81,0.36,10.89,17.67,0.31,1.65,1.15,3.07,0.28,201.25,1.44,111,320.17,100.71,9.05,21.84,28.87,75.6,29.63,40.25,27,6,2.97,36.14,10,478.23,20.69,332.11,11.9,6,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,31,3980.58,,3970.58,0.43,0.43,1.5,10.8,0.2,0.92,0.24,24.96,0.07,204.12,0.8,111,196.7,82.27,5.77,62.36,41.85,84.54,8.63,15.82,14.07,6,3.22,21.75,14.29,1104.11,11,30.77,6.83,7.82,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,33,3980.75,,3970.75,0.43,0.54,1.11,9.11,0.21,0.93,0.2,26.95,0.06,194.34,0.86,111,236.7,71.94,4.98,64.09,42.93,67.67,7.05,16.15,13.4,6,2.84,13.76,17.31,1376.91,9.09,13.09,7.28,9.25,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,35,3980.92,,3970.92,0.41,0.75,0.76,6.61,0.06,0.8,0.11,31.22,0.02,213.33,0.71,111,214.28,40,5.96,73.55,49.03,109.15,5.82,17.33,13.84,6,2.72,11.49,19.98,1547.37,8.53,5,5.32,20.21,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,37,3981.08,,3971.08,0.48,0.5,1.47,10.1,0.19,1.15,0.23,25.2,0.06,184.81,0.99,111,280.54,74.4,3.88,100.35,58.27,102.33,7.75,20.46,14.24,6,2.88,15.31,17.16,1298.09,11.04,14.07,6.77,28.09,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,39,3981.25,,3971.25,0.49,0.76,2.17,10.9,0.22,1.13,0.32,23.41,0.08,197.8,1.04,167.83,246.83,73.81,6.76,58.55,49.14,98.8,9.4,20.57,16.44,6,3.24,21.72,13.12,1091.98,12.46,38.02,6.15,10.89,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,41,3981.42,,3971.42,0.37,0.58,1.74,8.84,0.36,1.13,0.24,26.47,0.07,188.82,1.09,111,225.59,75.54,4.59,77.88,50.38,62.16,7.41,22.47,14.51,6,3.33,19.69,20.6,1322.12,15.27,28.11,7.84,14.09,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,43,3981.58,,3971.58,0.37,0.89,1.99,7.36,0.3,1.48,0.23,27.6,0.09,193.83,1.23,111,237.79,65.1,4.47,89.72,62.57,145.92,7.08,32.09,18.81,6,2.79,14.98,14.07,1301.18,13.64,26.91,4.44,21.57,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,45,3981.75,,3971.75,0.39,0.5,0.9,4.94,0.18,0.85,0.13,32.79,0.03,213.3,0.86,111,97.99,40,4.76,48.39,40.46,66.63,4.02,22.93,15.16,6,2.31,5,21.71,1556.83,6.83,5,5.45,6,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,47,3981.92,,3971.92,0.45,0.71,0.6,5.81,0.07,0.67,0.12,31.69,0.03,217.62,0.8,111,92.21,40,5.8,54.3,48.28,81.96,6.18,15.97,13.3,6,2.69,9.71,19.97,1515.64,9.41,5,3.04,6,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,49,3982.08,,3972.08,0.46,0.34,0.37,5.07,0.003,0.38,0.09,33.72,0.02,272.97,0.66,111,50.16,40,5.54,19.53,23.98,30.29,4.07,13.3,11.96,6,2.06,7.15,10.35,1267.21,6.57,5,3.34,6,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,51,3982.25,,3972.25,0.46,0.78,0.52,5.13,0.05,0.56,0.09,32.42,0.02,248.31,0.81,111,30,40,5.62,19.1,26.63,33.8,4.17,14.15,12.01,6,2.06,5,15.55,1319.01,3.88,5,3.79,6,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,53,3982.42,,3972.42,0.38,0.71,0.32,4.94,0.01,0.74,0.08,33.88,0.02,224.09,0.86,111,55.3,40,5.44,21.83,27.7,28.65,3.77,11.84,11.48,6,2,5,10,1344.04,4.16,5,1.43,6,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,55,3982.58,,3972.58,0.42,0.69,0.6,5.25,0.06,0.93,0.11,30.68,0.03,238.25,0.85,111,55.61,40,5.06,24.07,28.13,34,4.39,14.98,12.21,6,2.09,6.66,11.95,1258.42,3.46,5,2.77,6,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,57,3982.75,,3972.75,0.51,0.66,1.13,5.97,0.13,0.89,0.19,27.37,0.07,209,1.02,111,105.38,46.06,5.16,41.24,33.93,55.43,6.49,15.61,13.08,6,2.43,5.69,21.74,1348.7,8.25,5,4.69,6,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,59,3982.92,,3972.92,0.54,0.15,0.54,5.37,0.05,0.45,0.12,27.83,0.03,273.44,0.68,111,51.35,40,5.95,23.12,30,34.98,3.72,14.86,12.21,6,2.22,7.51,14.72,1085.98,7.14,9.57,3.55,6,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,61,3983.08,,3973.08,0.43,0.33,0.46,4.76,0.02,0.4,0.11,31.58,0.02,284.35,0.67,111,54.52,40,6.29,16.03,24.99,30.25,6.07,11.27,11.29,6,2,10.86,10,997.02,7.92,5.24,3.47,6,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,63,3983.25,,3973.25,0.47,0.56,0.49,4.31,0.003,0.55,0.11,32.73,0.02,230.88,0.85,111,30,40,6.58,15.36,26.79,33.66,4.48,13.25,11.79,6,2,8.63,10,933.39,6.96,9.2,3.62,6,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,65,3983.42,,3973.42,0.47,0.32,0.37,4.28,0.003,0.53,0.1,31.78,0.02,215.5,0.83,111,33.11,40,5.35,19.75,24.59,28.21,3.66,15.78,12.14,6,2,7.58,10,930.38,7.55,8.13,4.27,6,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,67,3983.58,,3973.58,0.51,0.31,0.64,5.53,0.01,0.53,0.1,30.22,0.03,231.41,0.77,111,54.89,40,7.05,14.22,24.89,30.31,5.2,12.26,11.73,6,2.1,9.07,10,1050.29,10.82,10.83,2.91,6,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,69,3983.75,,3973.75,0.53,0.37,1.26,6.73,0.09,0.95,0.17,26.76,0.06,203.56,0.99,111,81.28,50.8,5.48,44.28,39.09,81.08,7.24,19.77,15.52,6,2.68,11.18,16.33,1404.94,8.6,5,4.9,6,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,71,3983.92,,3973.92,0.61,0.04,1.87,8.54,0.2,1.63,0.27,18.45,0.11,177.24,1.64,111,129.82,68.33,5.43,74.52,52.54,103.93,9.17,33.77,20.88,6,3.52,23.33,19.47,1011.11,11.66,46.98,7.12,18.22,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,73,3984.08,,3974.08,0.5,0.64,1.7,10.47,0.31,1.45,0.21,21.82,0.08,194.95,1.32,111,174.28,67.63,6.06,86.36,49.89,109.85,6.39,26.41,17.96,6,3.06,15.18,22.56,1196.79,10.21,29.58,7.13,44.33,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,75,3984.25,,3974.25,0.51,0.38,1.8,7.61,0.21,1.05,0.18,25.89,0.1,185.44,0.99,394.33,300.29,53.87,4.54,69.82,46.67,81.81,7.84,24.26,20.17,6,2.81,6.94,30.87,1319.11,8.73,13.06,5.24,42.08,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,77,3984.42,,3974.42,0.65,0.04,0.72,6.63,0.11,0.73,0.11,23.95,0.04,186.39,0.8,111,193.93,45.41,4.41,85.48,59.14,130.42,6.75,28.13,17.59,6,2.79,12.27,18.71,1290.17,9.93,17.6,5.57,46.78,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,79,3984.58,,3974.58,0.58,0.18,1.92,12.36,0.22,1.16,0.28,20.86,0.1,180.82,0.97,294.25,373.95,100.24,5.78,88.03,60.63,158.34,8.1,23.71,18.72,6,3.16,23.05,12.5,829.86,16.79,57.33,6.82,25.31,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,81,3984.75,,3974.75,0.65,0.04,2.2,11.96,0.22,1.08,0.34,17.07,0.1,162.73,0.97,111,527.51,91.79,8.36,97.85,66.36,179.45,13.07,24.52,18.4,6,3.84,33.8,11.72,711.37,21.88,92.08,8.08,42.99,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,83,3984.92,,3974.92,0.47,0.67,1.78,10.11,0.29,1.21,0.24,24.65,0.08,189.32,1.07,278.28,399.9,67.1,6.25,95.99,53.25,100.88,9.38,22.7,15.78,6,3.1,15.98,20.52,1175.81,13.22,33.55,6.8,40.61,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,85,3985.08,,3975.08,0.56,0.3,3.91,11.52,0.36,1.42,0.24,14.65,0.17,201.43,1.46,1038.61,431.66,74.47,3.92,134.12,58.99,124.69,8.37,29.04,21.81,6,3.24,19.57,18.5,996.72,9.72,47.85,6.96,62.85,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,87,3985.25,,3975.25,0.46,0.44,1.75,8.1,0.21,1.2,0.21,25.87,0.09,174.4,1.19,269.49,492.71,53.5,5.84,76.28,50.85,81.19,7.98,20.37,15.27,6,2.62,8.9,20.82,1426.74,9.28,12.6,6.3,25.8,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,89,3985.42,,3975.42,0.61,0.04,1.04,10.69,0.19,0.8,0.16,21.39,0.05,197.92,0.78,111,406.34,67.08,3.8,76.63,51.27,132.94,5.74,21.29,14.87,6,2.7,12.71,18.34,1172.23,7.52,20.75,5.91,26.55,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,91,3985.58,,3975.58,0.63,0.04,0.75,7.43,0.16,0.68,0.15,23.07,0.04,183.45,0.74,111,353.22,52.91,6.94,90.95,55.86,143.34,6.69,15.58,13.21,6,2.74,11.94,19.29,1170.7,10.08,24.87,5.4,24.49,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,93,3985.75,,3975.75,0.44,0.53,1.95,7.27,0.31,1.12,0.32,25.91,0.09,175.28,1.07,111,548.64,51.93,6.11,109.44,66.24,222.4,11.38,29.29,21.76,6,3.53,21.17,22.82,1302.58,17.48,46.78,8.02,49.01,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,95,3985.92,,3975.92,0.57,0.22,1.17,8.84,0.16,0.86,0.16,23.68,0.06,192.37,0.87,111,380.95,54.3,6.75,92.9,52.91,173.71,9.43,19.85,16.25,6,2.55,9.62,20.2,1136.86,7.21,22.63,7.08,43.19,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,97,3986.08,,3976.08,0.45,0.81,2.14,10.46,0.33,1.54,0.27,23.36,0.11,194.91,1.25,226.05,698.21,61.56,5.85,108.79,67.13,245.58,7.8,28.08,20.16,6,2.82,14.01,17.92,1040.94,6.76,47.06,5.31,49.22,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,99,3986.25,,3976.25,0.55,0.04,0.56,7.91,0.12,0.62,0.11,22.95,0.04,202.42,0.64,111,289.79,51.24,5.77,78.09,44.34,142.87,6.73,20.43,15.36,6,2.64,7.62,27.13,1291.72,9.59,15.87,6.81,34.82,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,101,3986.42,,3976.42,0.52,2.18,0.62,2.67,0.003,0.46,0.11,26.29,0.02,211.39,0.85,111,126.32,40,4.16,15.25,22.77,21.64,5.27,22.19,15.76,6,2,10.33,10,771.77,7.22,21.83,2.95,6,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,103,3986.58,,3976.58,0.43,6.22,1.69,3.86,0.03,0.5,0.13,26.16,0.02,319.58,0.74,111,132.37,40,5.73,12.72,17.78,32.87,4.76,15.93,12.73,6,2,5,12.59,913.65,3.68,19.32,4.41,6,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,105,3986.75,,3976.75,0.39,0.82,0.38,5.58,1.4,0.45,0.08,31.67,0.03,198.85,0.67,111,258.92,42.71,6.91,44.87,32.15,55.57,4.72,15.88,12.71,6,2.3,5,47.24,1987.09,8.3,5,6.25,6,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,107,3986.92,,3976.92,0.46,0.29,1.27,10.08,0.27,1.04,0.19,24.44,0.08,187.27,0.97,471.71,564.71,66.24,6.09,98.2,63.07,231.64,7.9,24.03,18.65,6,2.95,14.78,19.64,1267.75,9.88,28.74,5.52,35.69,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,109,3987.08,,3977.08,0.42,0.54,1.44,8.97,0.87,1.12,0.17,24.58,0.1,183.19,1.05,449.21,514.06,48.81,4.39,90.61,51.2,116.71,7.03,25.91,17.42,6,2.66,5,57.87,1447.88,50.49,15.69,16.98,32.25,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,111,3987.25,,3977.25,0.85,0.29,13.93,20.72,0.27,0.88,1.48,1.12,0.33,171.34,0.81,619.13,103.22,128.21,6.65,12.13,15.7,97.78,35.06,8.44,19.18,6,3.32,32.8,10,595.45,24.06,488.94,12.85,12.44,Eagle Ford,Lower Eagle Ford
Cinco Saus,3978,C04,B04,113,3987.42,,3977.42,0.41,0.35,1.15,10.58,0.17,0.75,0.18,24.42,0.05,213.12,0.69,111,281.62,67.07,5.01,51.43,40.5,174.17,7.84,14.87,13.4,6,2.34,5.74,21.17,1346.04,10.33,26.05,5.94,9.1,Eagle Ford,Lower Eagle Ford
