,Unnamed: 0,Lease_Name,Top_Depth,Core,Box,Inch,Depth_calculated,XRF_adjusted_depth,Wireline_Depth,Na,Mg,Al,Si,P,S,K,Ca,Ti,Mn,Fe,Ba,V,Cr,Co,Ni,Cu,Zn,Ga,As,Pb,Se,Th,Rb,U,Sr,Y,Zr,Nb,Mo,Formation,Formation_2,Outliers,Chemofacies_PCA,PCA1,PCA2,Chemofacies_train,Chemofacies_NN,Prob1,Prob2,Prob3,Prob4,Prob10,Prob20
1775,1775,Cinco Saus,3918,C03,B13,65,3923.42,,3913.42,0.45,0.26,1.23,6.59,0.13,0.9,0.25,26.21,0.06,182.12,0.94,111.0,449.73,40.0,6.8,101.02,57.24,195.16,9.38,18.9,25.0,6,2.86,13.52,18.83,1446.58,7.5,8.32,6.42,44.21,Eagle Ford,Lower Eagle Ford,False,1,-0.0109808810912262,2.7974530093282337,,4.0,1.706528793519735e-05,5.215619452122484e-06,0.0054301624957599475,0.9945396910508759,6.519004824942039e-06,1.3465411518474559e-06
1776,1776,Cinco Saus,3918,C03,B13,67,3923.58,,3913.58,0.46,0.29,0.49,4.46,0.003,0.4,0.11,32.82,0.02,218.32,0.7,111.0,140.01,40.0,7.04,24.62,29.69,39.81,6.0,15.43,25.0,6,2.26,8.78,12.76,1106.42,5.0,7.2,5.0,6.0,Eagle Ford,Lower Eagle Ford,False,2,-4.485187354443442,-0.2562746497763689,,1.0,0.986729083635022,3.0175795135620832e-09,1.3684261593411586e-06,0.009037380625030792,0.004204701778823414,2.746251738497969e-05
1777,1777,Cinco Saus,3918,C03,B13,69,3923.75,,3913.75,0.46,0.43,0.46,3.48,0.05,0.34,0.13,31.88,0.02,215.19,0.76,111.0,51.77,40.0,6.77,27.13,25.31,26.72,6.39,12.11,25.0,6,2.32,11.26,11.65,1001.56,5.54,16.47,5.0,6.62,Eagle Ford,Lower Eagle Ford,False,2,-4.362033929935347,-0.8125848882615381,,1.0,0.9407688254968781,1.000023062617241e-08,1.3637655992344416e-05,0.009048278590347594,0.04999264616275743,0.0001766020937941134
1778,1778,Cinco Saus,3918,C03,B13,73,3924.08,,3914.08,0.52,0.44,1.9,10.88,0.24,1.01,0.29,21.54,0.09,199.17,1.01,111.0,441.29,60.54,5.23,100.88,57.81,187.88,9.12,18.71,25.0,6,3.48,12.03,36.73,1342.98,10.89,26.41,10.3,49.74,Eagle Ford,Lower Eagle Ford,False,4,2.8826341416139187,2.731787986576541,,3.0,6.619094380024552e-09,7.559204162062222e-07,0.9999460717213026,4.8497254900771924e-05,5.69263366629434e-09,4.6627916522611854e-06
1779,1779,Cinco Saus,3918,C03,B13,75,3924.25,,3914.25,0.53,0.5,1.08,10.39,0.12,0.73,0.17,23.8,0.05,191.61,0.71,111.0,362.28,60.91,4.93,73.01,46.77,170.6,7.35,16.39,25.0,6,2.74,15.19,13.06,1308.56,11.68,9.02,7.01,32.39,Eagle Ford,Lower Eagle Ford,False,1,-0.0980628915498688,1.3131827808045655,,4.0,7.357631453154506e-06,4.476109983730592e-07,2.522833242374131e-05,0.999966533464896,4.051395162520377e-07,2.782071261122342e-08
1780,1780,Cinco Saus,3918,C03,B13,77,3924.42,,3914.42,0.51,0.21,1.19,9.66,0.13,0.68,0.24,23.06,0.06,188.43,0.72,111.0,444.22,64.97,4.93,70.87,55.63,187.15,8.57,14.8,25.0,6,3.09,15.09,23.25,1219.54,9.17,24.78,7.22,28.27,Eagle Ford,Lower Eagle Ford,False,1,0.6289385302032987,1.6966709161062934,,4.0,2.2817635849522718e-05,3.717657787995022e-06,0.0007485403811368281,0.9992205004343939,3.845315022768622e-06,5.785758089102891e-07
1781,1781,Cinco Saus,3918,C03,B13,79,3924.58,,3914.58,0.5,0.58,1.4,9.43,0.11,0.82,0.26,24.96,0.07,204.85,0.85,111.0,457.06,59.04,6.42,79.8,54.37,151.14,8.94,16.59,25.0,6,3.3,18.81,22.42,1266.96,9.28,24.87,5.97,35.67,Eagle Ford,Lower Eagle Ford,False,1,0.5938351628372117,1.6374854414457367,,4.0,4.7429535650020185e-05,1.3973905355701065e-05,0.003192198565420244,0.9967331102873221,1.0452589325061965e-05,2.8351169269247588e-06
1782,1782,Cinco Saus,3918,C03,B13,81,3924.75,,3914.75,0.49,0.54,1.67,9.02,0.2,0.91,0.26,24.96,0.08,191.25,0.93,111.0,459.12,60.74,3.85,85.47,55.73,153.69,9.49,20.52,25.0,6,3.31,19.5,21.0,1336.15,12.48,19.47,6.73,42.24,Eagle Ford,Lower Eagle Ford,False,4,1.575715154300954,1.964427612909036,,3.0,1.6262614689248606e-05,0.00018533483032397906,0.5506525450884596,0.4490920527643406,6.732602756498096e-06,4.707209942998924e-05
1783,1783,Cinco Saus,3918,C03,B13,83,3924.92,,3914.92,0.56,0.68,2.11,10.77,0.18,0.81,0.28,21.86,0.07,194.31,0.82,111.0,325.49,69.52,6.54,72.27,45.49,120.64,7.19,18.53,25.0,6,3.13,19.91,17.19,1117.37,10.18,28.78,6.25,30.54,Eagle Ford,Lower Eagle Ford,False,1,0.9756319662800468,0.6911998864010589,,4.0,3.4861146380010696e-05,1.2166121726190874e-05,0.0010120939100500533,0.9989362121439643,3.4488499669926406e-06,1.2178279122072288e-06
1784,1784,Cinco Saus,3918,C03,B13,85,3925.08,,3915.08,0.6,0.22,1.34,8.79,0.18,0.73,0.24,20.54,0.07,187.76,0.9,111.0,328.34,59.43,5.12,76.0,50.37,117.62,8.51,23.45,25.0,6,3.29,17.96,21.95,1281.75,9.35,25.84,7.73,28.09,Eagle Ford,Lower Eagle Ford,False,1,1.1704262399529624,1.2553032246351017,,4.0,3.7075458354665834e-05,1.4332305670907962e-05,0.0015697902196162613,0.9983722375321923,4.990269560388919e-06,1.5742146053595098e-06
1785,1785,Cinco Saus,3918,C03,B13,87,3925.25,,3915.25,0.54,0.35,2.24,11.15,0.25,0.86,0.34,20.35,0.09,182.99,0.89,111.0,411.67,76.98,4.97,73.52,45.49,130.17,8.04,16.11,25.0,6,3.49,25.57,15.46,1022.73,10.85,41.18,8.12,31.86,Eagle Ford,Lower Eagle Ford,False,4,2.391494676021075,0.2957565620658215,,4.0,0.00021849614757413378,0.004607310972803936,0.2029098887908234,0.7919492295223616,1.6198312103548792e-05,0.0002988762543334128
1786,1786,Cinco Saus,3918,C03,B13,89,3925.42,,3915.42,0.5,0.23,1.45,11.56,0.25,0.85,0.29,21.99,0.07,190.01,0.86,111.0,346.3,84.57,6.46,79.45,47.4,126.32,8.98,14.8,25.0,6,3.57,23.88,19.87,1069.39,12.46,37.93,8.15,30.05,Eagle Ford,Lower Eagle Ford,False,1,2.041471232784142,0.4701603022316814,,4.0,6.027426555356519e-05,0.0008864720389524436,0.11811121361849374,0.8808837574895718,6.55066921214949e-06,5.173191821638458e-05
1787,1787,Cinco Saus,3918,C03,B13,91,3925.58,,3915.58,0.49,0.26,1.78,10.33,0.24,0.89,0.29,22.37,0.08,191.58,0.99,1651.45,375.42,72.97,5.5,71.13,50.81,136.36,8.37,18.46,25.0,6,3.22,15.91,25.83,1318.34,11.17,22.31,6.98,38.35,Eagle Ford,Lower Eagle Ford,False,1,2.479844302313499,0.696111193072688,,4.0,1.7494032643796123e-05,0.00021292785347485548,0.37122551168081636,0.6285038050472873,4.578201375506523e-06,3.568318440204005e-05
1788,1788,Cinco Saus,3918,C03,B13,93,3925.75,,3915.75,0.48,0.49,1.77,8.48,0.25,1.34,0.31,24.43,0.09,172.31,1.19,202.91,521.29,56.22,6.07,85.87,64.44,177.05,11.07,28.84,25.0,6,3.41,23.31,14.15,1329.07,15.12,34.11,9.5,48.92,Eagle Ford,Lower Eagle Ford,False,4,3.4658475276962157,2.1164442102614145,,3.0,5.085273363112352e-08,2.1786423292852966e-05,0.9998910835982903,4.769441661139123e-05,2.1485564933828044e-08,3.9363223506927744e-05
1789,1789,Cinco Saus,3918,C03,B13,95,3925.92,,3915.92,0.53,0.15,1.95,9.85,0.37,1.18,0.34,20.7,0.1,164.21,1.24,132.69,489.77,70.75,5.27,87.94,68.32,246.09,10.01,27.53,25.0,6,3.63,21.11,26.02,1182.74,15.65,47.74,9.95,45.64,Eagle Ford,Lower Eagle Ford,False,4,4.784627509512721,2.5240302511529484,,3.0,4.694092123629911e-11,9.190662226624368e-07,0.9999968717629286,8.58604239829085e-08,7.552292073793586e-12,2.123255931481985e-06
1790,1790,Cinco Saus,3918,C03,B13,97,3926.08,,3916.08,0.5,0.38,1.6,10.1,0.25,0.96,0.28,21.62,0.08,186.63,1.02,111.0,416.58,66.27,6.02,77.88,58.09,195.7,7.88,18.14,25.0,6,3.26,20.86,18.15,1069.42,12.99,44.74,8.64,36.78,Eagle Ford,Lower Eagle Ford,False,4,2.3780633570747667,1.3657283449554432,,3.0,8.906964324068366e-06,0.0002500970647319152,0.7004313107958768,0.29926010289963945,2.237086887097961e-06,4.7345188540636244e-05
1791,1791,Cinco Saus,3918,C03,B13,99,3926.25,,3916.25,0.51,0.54,1.9,7.27,0.2,0.95,0.31,23.92,0.09,200.45,1.0,111.0,377.89,57.93,5.29,69.37,51.31,151.03,7.98,24.62,25.0,6,3.25,20.78,14.96,1124.84,10.57,52.42,7.97,37.53,Eagle Ford,Lower Eagle Ford,False,4,1.7190817446875737,1.0261619689438148,,4.0,6.72676073348911e-05,6.0018432092344124e-05,0.004438352495670715,0.9954207926548547,7.807261712917261e-06,5.761548334238581e-06
1792,1792,Cinco Saus,3918,C03,B13,101,3926.42,,3916.42,0.59,0.04,0.29,2.91,0.003,0.65,0.1,29.47,0.01,186.62,0.95,111.0,40.52,40.0,6.12,28.34,26.9,43.7,6.0,35.57,25.0,6,2.0,6.21,10.0,985.54,8.87,25.23,5.0,6.52,Eagle Ford,Lower Eagle Ford,False,2,-3.1890764379121443,0.2058446203427071,,1.0,0.9564769549321412,1.0793805764759885e-07,1.4863949117402647e-05,0.03130864478853805,0.0120444936353434,0.00015493475680217924
1793,1793,Cinco Saus,3918,C03,B13,102,3926.5,,3916.5,0.59,0.04,0.34,2.12,0.003,0.13,0.07,32.07,0.01,256.03,0.75,111.0,30.0,40.0,6.23,17.78,23.38,20.1,6.0,13.03,25.0,6,2.0,5.0,10.0,893.34,5.0,9.82,5.0,6.0,Eagle Ford,Lower Eagle Ford,False,2,-5.139893197780922,-1.4002125743638936,,1.0,0.9042756463715469,1.0079643694900379e-08,2.043654421202595e-05,0.011482512994698341,0.08399741027839604,0.00022398373150303024
1794,1794,Cinco Saus,3918,C03,B13,103,3926.58,,3916.58,0.56,0.1,0.23,4.3,0.003,0.25,0.09,29.08,0.01,222.66,0.63,111.0,59.64,40.0,7.68,25.37,27.57,48.62,6.0,10.9,25.0,6,2.0,5.0,11.27,1169.52,5.49,5.0,5.0,6.0,Eagle Ford,Lower Eagle Ford,False,2,-4.813407600158979,-0.7497778496868167,,1.0,0.9381457019585432,1.7842062547397992e-08,1.4725109477715224e-06,0.06028612799447048,0.001547361669436349,1.9318024539506038e-05
1795,1795,Cinco Saus,3918,C03,B13,105,3926.75,,3916.75,0.59,0.33,1.23,4.09,0.03,0.33,0.18,29.37,0.03,236.07,0.69,111.0,151.66,40.0,6.58,24.57,26.65,50.62,6.0,11.67,25.0,6,2.02,5.0,15.04,971.5,10.9,11.32,5.86,6.16,Eagle Ford,Lower Eagle Ford,False,2,-3.551187773329596,-1.133982343124979,,1.0,0.7768105958101252,8.79430610038956e-07,6.714237154276158e-05,0.1981680900496277,0.024629504921805608,0.0003237874162887469
1796,1796,Cinco Saus,3918,C03,B13,107,3926.92,,3916.92,0.66,0.04,1.11,7.47,0.32,0.82,0.22,20.12,0.08,167.68,1.08,111.0,325.47,58.91,4.14,77.03,50.37,93.8,8.41,23.59,25.0,6,3.38,18.36,22.84,1314.86,8.85,22.99,7.38,43.7,Eagle Ford,Lower Eagle Ford,False,1,1.6416018469893707,1.6325170925730057,,4.0,4.015083908548199e-05,0.0002432647039023497,0.057728987326639815,0.9419622947797409,5.896022099550613e-06,1.9406328531982062e-05
1797,1797,Cinco Saus,3918,C03,B13,109,3927.08,,3917.08,0.62,0.04,1.42,8.33,0.25,0.97,0.22,19.75,0.08,168.31,1.17,111.0,384.8,60.03,6.18,87.52,70.04,167.48,9.79,32.75,25.0,6,3.13,15.98,20.48,1267.9,8.85,17.61,6.0,49.05,Eagle Ford,Lower Eagle Ford,False,4,2.2835817199957087,2.932365172078892,,3.0,4.122334151115407e-08,9.694250489021502e-06,0.9991356159596372,0.0008456087366535144,6.145098182378403e-08,8.97837889710018e-06
1798,1798,Cinco Saus,3918,C03,B13,111,3927.25,,3917.25,0.59,0.04,0.79,6.38,0.09,0.6,0.16,23.6,0.05,179.51,0.79,111.0,266.54,41.13,4.92,68.25,44.15,122.87,8.51,16.11,25.0,6,2.83,12.48,20.51,1458.84,11.48,5.0,5.96,34.1,Eagle Ford,Lower Eagle Ford,False,1,-0.9943532218922528,1.221038442788992,,4.0,3.089238714101517e-05,4.362390808047677e-07,4.768984835075884e-06,0.9999626589363911,1.212277616700928e-06,3.117493533766643e-08
1799,1799,Cinco Saus,3918,C03,B13,113,3927.42,,3917.42,0.54,0.29,1.76,6.78,0.16,0.94,0.27,25.49,0.08,170.23,1.07,111.0,434.71,42.58,4.94,98.58,54.77,100.85,8.63,24.84,25.0,6,3.31,19.77,17.6,1234.05,10.86,33.46,8.59,55.24,Eagle Ford,Lower Eagle Ford,False,4,1.6026726132283786,1.9671524356010448,,4.0,0.00015315716902682556,0.0008064378649112311,0.21752909719170327,0.781313256057215,5.032645655509516e-05,0.00014772526058859012
1800,1800,Cinco Saus,3918,C03,B13,115,3927.58,,3917.58,0.51,0.45,0.94,9.86,0.17,0.66,0.18,24.88,0.05,196.98,0.76,111.0,316.73,52.22,5.7,51.22,38.75,164.07,6.0,15.88,25.0,6,2.74,10.71,23.08,1334.85,9.04,5.0,5.01,25.71,Eagle Ford,Lower Eagle Ford,False,1,-1.2442995921307545,1.4955373356642778,,4.0,5.1714713716240015e-06,2.4020028966909006e-08,9.64137216504333e-07,0.9999937020571316,1.365627202224321e-07,1.7515312062267729e-09
1801,1801,Cinco Saus,3918,C03,B13,117,3927.75,,3917.75,0.54,0.46,1.71,6.82,0.19,0.77,0.29,23.88,0.08,182.49,0.91,111.0,363.15,50.21,7.04,58.12,44.77,107.38,9.28,26.17,25.0,6,2.79,17.7,10.97,1081.56,13.46,47.62,6.86,32.4,Eagle Ford,Lower Eagle Ford,False,1,0.921579653570794,0.5158722217472943,,4.0,0.001713099095640146,6.984996134000246e-05,0.0003100167337598707,0.9977695918416793,0.0001204937471611737,1.6948620419410194e-05
1802,1802,Cinco Saus,3918,C03,B13,119,3927.92,,3917.92,0.54,0.91,1.2,7.47,0.14,0.68,0.22,24.59,0.06,183.78,0.87,111.0,249.83,52.4,6.29,50.48,43.7,126.79,7.84,21.83,25.0,6,2.68,8.4,22.06,1368.28,6.29,10.05,5.06,16.91,Eagle Ford,Lower Eagle Ford,False,1,-1.0299407889166454,1.493541926998836,,4.0,6.47182040787994e-05,1.4242709190389268e-07,1.701092945094091e-06,0.9999319534234286,1.4648388808495966e-06,2.0013574796586126e-08
1803,1803,Cinco Saus,3928,C03,B14,1,3928.08,,3918.08,0.47,0.6,0.47,5.38,0.01,0.35,0.11,30.69,0.02,208.25,0.67,111.0,120.05,40.0,7.04,25.26,31.18,40.14,6.0,10.53,25.0,6,2.0,5.0,10.0,1114.26,7.23,5.36,5.0,6.0,Eagle Ford,Lower Eagle Ford,False,2,-4.464830710866072,-0.444810533405674,,1.0,0.9803330404126079,7.230466425540509e-09,2.5223403220733415e-06,0.01372436127830525,0.005898108624079879,4.1960114218651726e-05
1804,1804,Cinco Saus,3928,C03,B14,3,3928.25,,3918.25,0.48,0.41,0.23,3.09,0.01,0.67,0.08,33.15,0.01,203.72,0.96,111.0,56.82,40.0,4.24,20.53,27.37,32.62,6.0,17.67,25.0,6,2.12,5.0,18.71,1142.03,5.0,5.0,5.0,6.0,Eagle Ford,Lower Eagle Ford,False,2,-4.324257740910872,0.2581552675753427,,1.0,0.9915033528249017,2.0435246389045283e-09,5.859959745531677e-07,0.006801040327161796,0.001680122640440564,1.4896167996721046e-05
1805,1805,Cinco Saus,3928,C03,B14,5,3928.42,,3918.42,0.45,0.3,0.7,3.19,0.04,0.55,0.13,33.02,0.02,200.42,0.86,111.0,45.75,40.0,3.79,13.97,22.16,24.73,6.0,17.16,25.0,6,2.0,5.53,10.0,892.54,6.27,10.69,5.0,6.0,Eagle Ford,Lower Eagle Ford,False,2,-4.281875826141031,-0.5577420781701073,,1.0,0.7962351151597363,2.664470611852921e-09,2.218856181527945e-05,0.002496704121658838,0.2009359860766366,0.00031000341568235696
1806,1806,Cinco Saus,3928,C03,B14,7,3928.58,,3918.58,0.42,1.12,1.55,10.5,0.2,0.91,0.25,24.35,0.07,201.46,0.88,111.0,362.49,53.54,4.11,66.24,45.18,114.93,7.98,18.16,25.0,6,3.24,12.63,30.47,1298.04,11.82,12.53,6.03,31.57,Eagle Ford,Lower Eagle Ford,False,1,0.4326770770846878,1.939319895510192,,4.0,6.249558587885988e-06,9.269665739920554e-07,0.0004213297745723754,0.9995704754503414,8.933395633768637e-07,1.2491036120122518e-07
1807,1807,Cinco Saus,3928,C03,B14,9,3928.75,,3918.75,0.53,0.45,1.18,7.84,0.19,0.74,0.2,24.3,0.05,185.01,0.88,111.0,257.84,47.63,4.36,55.54,41.86,85.82,8.75,16.71,25.0,6,2.54,10.49,15.24,1365.47,6.63,6.01,6.04,17.36,Eagle Ford,Lower Eagle Ford,False,1,-1.02083316578023,0.9028522780406256,,4.0,0.0004727634617645783,5.641585530955814e-07,4.616051355596581e-06,0.999511765520703,1.0123502666182742e-05,1.6730495751188062e-07
1808,1808,Cinco Saus,3928,C03,B14,11,3928.92,,3918.92,0.54,0.23,1.37,9.87,0.27,0.9,0.21,22.11,0.06,192.16,0.92,111.0,248.71,66.9,3.35,66.08,45.54,135.49,8.66,21.75,25.0,6,2.92,16.54,19.16,1218.93,9.08,17.46,6.28,26.88,Eagle Ford,Lower Eagle Ford,False,1,0.8419464765419914,1.2754462312058976,,4.0,1.5381283794496008e-05,3.2482770527879656e-06,0.0011993123083999392,0.9987786581919471,2.8595055920773344e-06,5.404332137085437e-07
1809,1809,Cinco Saus,3928,C03,B14,13,3929.08,,3919.08,0.54,1.13,1.45,7.73,0.35,0.89,0.27,23.67,0.08,184.46,0.99,111.0,314.35,60.56,5.73,78.61,55.5,173.56,9.85,24.14,25.0,6,3.0,20.03,10.0,1079.19,13.04,34.33,6.97,29.49,Eagle Ford,Lower Eagle Ford,False,4,1.9059892272913628,1.268326428076034,,4.0,3.7628806755122504e-05,0.0005568568495057568,0.11913092637331185,0.8802361128187255,3.884527130105178e-06,3.459062457151699e-05
1810,1810,Cinco Saus,3928,C03,B14,15,3929.25,,3919.25,0.42,0.55,0.54,2.72,0.1,1.33,0.09,31.14,0.03,162.38,1.46,111.0,61.93,40.0,4.47,20.2,26.0,25.3,6.14,24.83,25.0,6,2.0,9.15,10.0,709.54,10.18,21.75,5.0,6.0,Eagle Ford,Lower Eagle Ford,False,2,-2.510894763391855,0.1528613846603684,,10.0,0.09560416479509996,8.614079245625449e-08,0.00047661646658584236,0.0011988397807451703,0.9006754261945918,0.002044866622184653
1811,1811,Cinco Saus,3928,C03,B14,17,3929.42,,3919.42,0.46,0.9,2.42,9.01,0.37,1.3,0.35,21.09,0.12,191.61,1.29,506.01,494.17,70.5,5.88,96.12,71.46,198.69,11.28,29.54,25.0,6,3.53,21.82,21.74,1154.14,14.02,42.17,8.99,49.44,Eagle Ford,Lower Eagle Ford,False,4,4.95135751859607,2.3543103050300056,,3.0,8.18479456775338e-11,1.91141803827374e-06,0.9999945640876455,1.2889330820061387e-07,1.2489222129261833e-11,3.395506670897654e-06
1812,1812,Cinco Saus,3928,C03,B14,19,3929.58,,3919.58,0.53,0.42,2.76,8.74,0.37,1.33,0.34,21.55,0.13,174.43,1.35,566.11,438.48,69.59,2.99,81.8,63.06,140.82,11.4,29.97,25.51,6,3.36,23.56,13.77,1081.91,12.56,50.62,7.74,34.15,Eagle Ford,Lower Eagle Ford,False,4,4.910404824296761,1.606648661916911,,3.0,1.6271693396726363e-08,3.3054971532158487e-05,0.9999160343331432,1.0347221706978967e-05,5.556877476839677e-09,4.054164504651709e-05
1813,1813,Cinco Saus,3928,C03,B14,21,3929.75,,3919.75,0.48,1.15,2.48,9.63,0.27,1.21,0.39,21.17,0.11,197.66,1.2,412.16,537.63,72.39,5.73,96.92,74.2,223.62,12.73,30.2,25.0,6,3.51,24.6,15.88,944.43,10.4,56.77,9.35,60.44,Eagle Ford,Lower Eagle Ford,False,4,5.1277856213505775,2.3827212836637828,,3.0,1.977208784188811e-09,7.377199025828439e-06,0.999970910000281,6.814251226183083e-07,2.187076850605834e-10,2.102917965404256e-05
1814,1814,Cinco Saus,3928,C03,B14,23,3929.92,,3919.92,0.49,0.59,1.94,10.22,0.26,1.34,0.25,21.62,0.11,187.42,1.28,705.97,350.58,57.24,4.92,69.63,49.86,131.08,10.44,20.6,25.0,6,3.01,11.37,25.77,1565.54,7.96,5.0,8.28,32.61,Eagle Ford,Lower Eagle Ford,False,4,2.3061629248393163,1.6379410210959402,,3.0,7.568349075532112e-06,2.3038809470548437e-05,0.9434326407493862,0.056469669468214696,3.333511811113603e-06,6.374911204195854e-05
1815,1815,Cinco Saus,3928,C03,B14,25,3930.08,,3920.08,0.62,0.68,0.86,5.68,0.37,0.59,0.18,22.55,0.05,209.32,0.85,111.0,200.3,44.94,4.55,49.89,41.0,97.8,8.43,20.87,25.0,6,2.69,11.96,18.71,1333.19,10.31,7.66,5.49,17.39,Eagle Ford,Lower Eagle Ford,False,1,-0.6884754299209862,0.7977407178152847,,4.0,4.978645564485976e-05,5.787679049452922e-07,7.449083229384056e-06,0.999940038002621,2.0919718625369603e-06,5.5718737347728184e-08
1816,1816,Cinco Saus,3928,C03,B14,27,3930.25,,3920.25,0.52,0.04,0.22,3.14,0.07,0.37,0.08,31.97,0.01,201.61,0.78,111.0,34.92,40.0,5.9,24.95,28.88,32.71,6.0,14.33,25.0,6,2.0,5.0,10.14,919.27,5.0,9.1,5.0,6.0,Eagle Ford,Lower Eagle Ford,False,2,-4.561037804717587,-0.4453905442024382,,1.0,0.8840827429857532,2.0660572613345644e-08,3.280726260670071e-05,0.012309058122579103,0.103246876773144,0.00032849419534443255
1817,1817,Cinco Saus,3928,C03,B14,29,3930.42,,3920.42,0.51,0.07,0.26,3.71,0.04,0.3,0.09,31.58,0.01,209.74,0.71,111.0,41.34,40.0,7.38,13.31,21.22,38.75,6.0,10.55,25.0,6,2.0,7.07,10.0,948.05,7.65,7.98,5.0,6.0,Eagle Ford,Lower Eagle Ford,False,2,-4.850260622622454,-1.135120322652183,,1.0,0.8371755458444894,1.9074403544364582e-08,4.19055023282555e-05,0.01829884628046159,0.14413544701235903,0.00034823628595813416
1818,1818,Cinco Saus,3928,C03,B14,31,3930.58,,3920.58,0.47,1.05,0.81,3.84,0.003,0.33,0.13,32.39,0.02,262.42,0.7,111.0,74.42,40.0,5.8,23.3,24.32,30.99,6.19,13.83,25.0,6,2.16,12.51,10.0,760.09,10.61,15.85,5.0,6.18,Eagle Ford,Lower Eagle Ford,False,2,-4.1710890864883226,-1.3429471812939466,,10.0,0.1893048242015255,1.8581964025026666e-08,0.00017891065970940248,0.001006704834556057,0.8082688264871019,0.0012407152351432027
1819,1819,Cinco Saus,3928,C03,B14,33,3930.75,,3920.75,0.57,0.2,1.98,10.56,0.45,1.03,0.31,18.01,0.1,186.03,1.09,111.0,309.24,86.86,7.14,68.59,56.42,139.76,11.02,24.98,25.0,6,3.46,23.99,17.58,1003.98,20.52,42.8,8.6,25.7,Eagle Ford,Lower Eagle Ford,False,4,4.251144303801891,0.1895298012498618,,3.0,6.98076283529294e-08,0.003978001813244556,0.9957024346660976,9.307210814151838e-06,1.856387843701563e-09,0.00031018464582744244
1820,1820,Cinco Saus,3928,C03,B14,35,3930.92,,3920.92,0.51,0.79,3.34,10.12,0.34,1.63,0.35,19.06,0.13,167.03,1.58,773.33,427.94,79.36,4.64,103.83,63.24,154.37,11.09,36.34,25.0,6,3.43,22.46,17.23,1007.37,14.44,44.74,9.73,50.76,Eagle Ford,Lower Eagle Ford,False,4,6.294278100914423,1.8267299316663037,,3.0,3.726617002296261e-11,8.211398226275852e-06,0.9999778881942915,1.8965336886780074e-09,7.421025801393702e-13,1.3898472940418309e-05
1821,1821,Cinco Saus,3928,C03,B14,37,3931.08,,3921.08,0.45,2.64,1.75,8.27,0.32,1.75,0.29,21.3,0.09,195.32,1.54,111.0,500.96,64.44,4.55,90.27,53.45,145.16,8.13,26.25,25.0,6,3.24,21.58,17.12,1028.27,16.4,34.68,7.71,39.56,Eagle Ford,Lower Eagle Ford,False,4,3.505543258921424,2.3072063925890225,,3.0,1.4470516830050468e-08,9.839076159488199e-05,0.9989560136404487,0.0009393991605098583,1.8023216888428493e-09,6.180164608181508e-06
1822,1822,Cinco Saus,3928,C03,B14,39,3931.25,,3921.25,0.42,0.6,2.64,12.98,0.35,1.31,0.38,19.72,0.13,165.46,1.27,514.63,736.74,88.96,4.71,112.94,73.64,218.26,11.67,29.69,25.0,6,4.12,28.88,25.12,1119.67,12.41,44.66,7.66,53.59,Eagle Ford,Lower Eagle Ford,False,4,6.211806825611852,3.152155592716649,,3.0,7.971202491286256e-13,5.891873029930837e-07,0.9999982738942055,3.065236810608466e-10,2.1523231976154175e-14,1.13661114921677e-06
1823,1823,Cinco Saus,3928,C03,B14,41,3931.42,,3921.42,0.49,0.29,2.48,9.77,0.63,1.86,0.35,17.7,0.15,166.17,1.88,968.32,830.5,82.21,5.42,102.05,69.03,188.66,11.12,34.09,25.0,6,3.44,22.63,17.34,1122.85,11.76,46.24,6.81,56.67,Eagle Ford,Lower Eagle Ford,False,4,7.060251696984524,3.0358290989306687,,3.0,1.4122633574929516e-13,3.648632083498277e-07,0.9999990898649774,8.215289246537676e-11,3.348626756262996e-15,5.451895168228764e-07
1824,1824,Cinco Saus,3928,C03,B14,43,3931.58,,3921.58,0.55,0.12,1.23,10.01,0.29,0.9,0.23,22.03,0.06,173.24,0.95,111.0,524.65,70.65,5.3,93.32,61.9,234.6,8.69,25.3,25.0,6,3.53,20.61,23.93,1425.28,8.69,12.03,7.12,39.29,Eagle Ford,Lower Eagle Ford,False,4,2.166421906932131,3.097852382347147,,3.0,3.8515487406422096e-08,7.527834518812403e-06,0.9956404758785361,0.004348419152291404,2.479881798660195e-08,3.513820348210967e-06
1825,1825,Cinco Saus,3928,C03,B14,45,3931.75,,3921.75,0.62,0.04,2.34,9.51,0.3,1.11,0.38,18.53,0.11,154.78,1.23,488.34,847.56,53.89,4.48,127.48,77.82,231.96,11.92,30.28,25.0,6,4.01,21.6,32.97,1138.54,8.28,43.83,9.38,69.59,Eagle Ford,Lower Eagle Ford,False,4,5.797450447428722,4.226392458043121,,3.0,4.5144929823065564e-11,1.1209637621711119e-06,0.9999936166434861,8.530192868680296e-09,1.6813020939262926e-12,5.253815732689843e-06
1826,1826,Cinco Saus,3928,C03,B14,47,3931.92,,3921.92,0.45,1.65,2.02,8.05,0.42,1.35,0.33,22.52,0.13,197.5,1.28,324.27,471.31,52.6,6.53,85.38,54.83,125.19,8.76,31.15,25.0,6,3.19,16.22,21.34,1185.59,9.62,40.75,9.15,40.8,Eagle Ford,Lower Eagle Ford,False,4,3.30809570635312,2.391826756772889,,3.0,1.0980420609352877e-07,9.13412728096556e-05,0.9995455258797044,0.0003132367120405832,3.156350952763363e-08,4.97547677298556e-05
